"genes","logFC","logCPM","LR","PValue","FDR"
"ENSDARG00000059914",-1.42374304660453,1.4758815415006,21.0059423884687,4.57861063131545e-06,0.00060401860497152
"ENSDARG00000095147",2.18552039737637,3.84399660729549,20.9393985941562,4.74043924211308e-06,0.000622804347477127
"ENSDARG00000096207",1.9851543743908,-0.583212548798719,20.7822257315723,5.14583336724647e-06,0.000673306041852327
"ENSDARG00000040278",1.1012664596733,3.64777949817372,20.7718131771796,5.17388795020035e-06,0.000674224902518588
"ENSDARG00000103556",1.29042308369625,0.194257292590506,20.757977001435,5.21140446988119e-06,0.0006763643444979
"ENSDARG00000094719",0.555911008483262,4.4640080349299,20.6835294352708,5.41800483164918e-06,0.000700342664871685
"ENSDARG00000074666",1.3114868963495,0.297288179528457,20.6129706895729,5.62139671731819e-06,0.000723715319546463
"ENSDARG00000026500",0.833405790748111,1.52599364469162,20.5805564361986,5.71738571675057e-06,0.000733128935687492
"ENSDARG00000060662",1.57013628497681,-0.855592539137976,20.4976458588733,5.97046377244109e-06,0.000762530506586231
"ENSDARG00000117555",-1.03085268753338,0.920421907818554,20.3160726645562,6.56468116232491e-06,0.000835095174685118
"ENSDARG00000043249",1.11389021675962,3.06689784015933,20.2189753599388,6.90644581379609e-06,0.000875098551197079
"ENSDARG00000040606",-0.440869975893825,5.763678691334,20.1977443591299,6.98352332224442e-06,0.000879316113034392
"ENSDARG00000093082",3.42159049572594,-1.16608690815802,20.1947150514165,6.99459116023864e-06,0.000879316113034392
"ENSDARG00000105498",0.803272792570264,2.25107954496573,19.8641081957578,8.31468181810165e-06,0.00104118654313627
"ENSDARG00000051861",-0.489681242556456,6.70803576109954,19.84918871947,8.37982895886431e-06,0.00104526138884947
"ENSDARG00000006137",-0.716286754659318,2.3717107064837,19.808880289524,8.55841321871779e-06,0.00106339942849781
"ENSDARG00000039393",0.888825897133134,4.82887425882533,19.7866603510277,8.65848601881889e-06,0.00107167986990455
"ENSDARG00000058553",-1.14945050793846,0.571580699289313,19.6847203429945,9.13286998003071e-06,0.00112604774211479
"ENSDARG00000117818",0.866374706701676,1.80503045439167,19.4738905281912,1.01984215493717e-05,0.00125260842761765
"ENSDARG00000055592",-0.589919481540492,4.83023337672327,19.4159651431826,1.05124581429591e-05,0.0012862514148429
"ENSDARG00000021372",0.447748945091677,7.26003405969902,19.3116419578152,1.11027322986147e-05,0.00135330908477829
"ENSDARG00000032619",0.422041584328969,6.89342271380726,19.2903750457767,1.12270880942328e-05,0.0013632831933213
"ENSDARG00000033539",-0.817805657870605,6.97915609166516,19.2336769232129,1.15655019488741e-05,0.00139907658858512
"ENSDARG00000037836",0.816061632989094,1.38077609182687,19.1350290316561,1.2178902197489e-05,0.00146774085618385
"ENSDARG00000033566",-0.886289032150537,2.58107432416813,19.091914794692,1.24571505784643e-05,0.00149565122132521
"ENSDARG00000038095",0.947566946803894,2.36974671386476,19.0206562936298,1.29311014929721e-05,0.00154676239015002
"ENSDARG00000094760",0.703718161592632,4.6763711660502,19.012090905538,1.29892770526532e-05,0.00154794518392901
"ENSDARG00000042221",-0.920928087615425,3.84451249384306,18.9216467107213,1.36198436008908e-05,0.00161707898634724
"ENSDARG00000036135",0.492877221465376,4.87600415947562,18.7639684647251,1.47935803888699e-05,0.00174995500563101
"ENSDARG00000101493",2.50102533511087,-1.81577711173197,18.7430964261865,1.49563816485301e-05,0.0017627085533343
"ENSDARG00000087832",1.38771166784196,0.719838411571154,18.7011739680031,1.52888329081572e-05,0.00179528980416409
"ENSDARG00000038668",1.08541795777815,2.13837240984796,18.667850120647,1.55583831263221e-05,0.00182027404335952
"ENSDARG00000095132",1.29966140299242,-0.259006873194789,18.6523621006035,1.56852825256429e-05,0.00182844764336195
"ENSDARG00000069946",-0.452992670541129,5.55306852391603,18.6158701538714,1.59884010775813e-05,0.0018570296135653
"ENSDARG00000007086",0.608593159347845,3.34977906070965,18.6032596458254,1.60945118972738e-05,0.00186260566025598
"ENSDARG00000090416",0.981347310506534,1.70063073349054,18.5447986626977,1.6595746673411e-05,0.00191370450039401
"ENSDARG00000100815",1.57361293491783,2.27163295558872,18.5215648433777,1.67992769975646e-05,0.00193023090577393
"ENSDARG00000012341",-0.546609739106643,5.23810216463111,18.5031940605255,1.69619802338281e-05,0.00194196500127081
"ENSDARG00000015495",0.557339984171677,5.00544380108169,18.4439603502001,1.74974499485329e-05,0.00199614146975132
"ENSDARG00000114893",-1.33705869193205,-0.385997089065945,18.408770255188,1.78235737832121e-05,0.00202613583251216
"ENSDARG00000104359",-0.770941230204603,5.19734277479296,18.4004999858204,1.7901100380638e-05,0.00202775821520181
"ENSDARG00000069984",5.24259610877173,-2.8587799168522,18.3819490209354,1.80762339211734e-05,0.00204038672820794
"ENSDARG00000028017",0.421822122422364,5.13090662822681,18.2943971539068,1.89262996775568e-05,0.00212884346934539
"ENSDARG00000041294",1.13971329687966,2.0710362306627,18.1024283398709,2.0933429233777e-05,0.00233972107839024
"ENSDARG00000074526",-0.724756840068352,3.45920221908665,18.1011887564756,2.09470614685716e-05,0.00233972107839024
"ENSDARG00000117457",-2.19937634893212,-1.48345810080844,18.0701622734979,2.12911938856098e-05,0.00236990209163539
"ENSDARG00000096804",-1.06997166496559,0.517077674641465,18.0590581343393,2.14157316382138e-05,0.00237551594853363
"ENSDARG00000012609",1.37304828083992,3.94151476215062,18.0058010591329,2.2023282013166e-05,0.00243448397067607
"ENSDARG00000053345",-1.44796889810117,-0.596312527018293,17.9752545238196,2.23795373084225e-05,0.00246536366837148
"ENSDARG00000059815",0.706638753267337,3.67951517865038,17.8883421194641,2.34251664503437e-05,0.00257171424965297
"ENSDARG00000087911",0.656782516728323,4.14474525759948,17.8583401930018,2.37973988591909e-05,0.0026036628506112
"ENSDARG00000069692",-0.576519752147851,3.09885976326837,17.828132881014,2.41781843364018e-05,0.00263632671861236
"ENSDARG00000103980",0.613471121567124,4.15384080782502,17.7840446292154,2.47449656145941e-05,0.00268898089053235
"ENSDARG00000025522",0.430879478868411,5.61554542389516,17.7698652926011,2.49300720811125e-05,0.00269994365102778
"ENSDARG00000076914",1.27641456487429,1.49372938452546,17.6830911657829,2.60935857229476e-05,0.0028164379714496
"ENSDARG00000028824",-0.626556137451775,2.86579450094484,17.6580346976659,2.6439599929048e-05,0.00284420890914594
"ENSDARG00000036414",0.428360879214322,5.74363723095546,17.4639848379187,2.92802335848589e-05,0.0031392523345479
"ENSDARG00000103218",1.40232993143505,1.00796966463861,17.3968177086589,3.03333407488219e-05,0.00324131968128327
"ENSDARG00000008363",0.606004175710284,6.32272919723601,17.388266290221,3.04701213654022e-05,0.00324511854023487
"ENSDARG00000043154",0.757395366380017,8.28901352217067,17.3471629783471,3.1136272588276e-05,0.00330508440517339
"ENSDARG00000016200",0.47756264107847,4.55715614097079,17.2853145885668,3.21663211054319e-05,0.00340315430916445
"ENSDARG00000076146",1.01484883848498,2.7023030598879,17.2245252124413,3.3212104766906e-05,0.00350223829773917
"ENSDARG00000013926",0.709833596659185,4.06804101284118,17.1487578743296,3.45635363040665e-05,0.00363279765016217
"ENSDARG00000036830",-0.589608706824636,11.3044607970371,17.1223146319094,3.50480935223001e-05,0.00367168867334763
"ENSDARG00000041413",1.09060509830624,1.19899760297954,17.0597562103663,3.62218025152805e-05,0.00377204984759662
"ENSDARG00000043482",-0.863365259496699,1.57577845469386,17.0587277549138,3.62414247452899e-05,0.00377204984759662
"ENSDARG00000039677",-0.417591200999081,5.37587682253172,17.0516811548637,3.63761567852503e-05,0.00377382025263679
"ENSDARG00000104882",3.76754373154134,-2.58558920483821,16.9881798357226,3.7613253200042e-05,0.00388957438010886
"ENSDARG00000028804",0.719805846139107,4.49906197071226,16.9713329039836,3.79484959199421e-05,0.00391162358104689
"ENSDARG00000062632",-1.22326432651044,-0.070245863576511,16.9384146786392,3.86122400084299e-05,0.00396728390368666
"ENSDARG00000071657",1.32156651671513,2.4025817088856,16.888028550454,3.9650871383548e-05,0.00405415063768766
"ENSDARG00000053133",0.754099569147967,3.65377549551338,16.8851705840082,3.97106185929415e-05,0.00405415063768766
"ENSDARG00000117461",-1.13818498444633,0.315130447580214,16.7707735189178,4.21779541641169e-05,0.00429237675123523
"ENSDARG00000010276",0.931302175510626,2.41483102706644,16.7200387854015,4.33209957258467e-05,0.0043947505062768
"ENSDARG00000041607",0.67203419942967,6.67449113330068,16.6899312074699,4.40139842993729e-05,0.00445096622929021
"ENSDARG00000041540",0.5625594704757,3.99126348858887,16.6697403260279,4.44849521134011e-05,0.00448444688647579
"ENSDARG00000098171",-0.545956968964752,4.49779056555434,16.6427967492163,4.51213334199713e-05,0.00453434039324145
"ENSDARG00000102712",5.98877913785701,0.154367946327375,16.6366769584696,4.52671479005449e-05,0.00453477800077428
"ENSDARG00000041787",0.492733997272351,4.75775812048508,16.6044621062112,4.60425692476408e-05,0.00459808922857203
"ENSDARG00000002259",1.19428768024957,2.10730474035723,16.5662316629869,4.69801361861881e-05,0.00467714976931873
"ENSDARG00000062278",1.18903896852053,0.289065986226887,16.5367313680535,4.77167059687388e-05,0.00473577227009245
"ENSDARG00000076820",0.973168602695459,3.39635911838813,16.4352681174366,5.03398646944505e-05,0.00498069457564815
"ENSDARG00000044528",0.550756384262195,6.73981336537352,16.4222094096708,5.06878442556611e-05,0.0049996929947807
"ENSDARG00000007344",1.05519397773356,3.46323736096062,16.3966172161796,5.13768384778852e-05,0.0050521083162134
"ENSDARG00000097235",-1.17541469026464,0.168087923230219,16.3851331721932,5.16890660070625e-05,0.00506726724461285
"ENSDARG00000100635",0.556983383359764,6.81774240354201,16.3581600259132,5.24299348555414e-05,0.00512422689531735
"ENSDARG00000016391",1.04464842266991,3.77293101576302,16.2547416456954,5.53708475335544e-05,0.00539520747532874
"ENSDARG00000034086",0.39605382277561,5.13198736505639,16.2368251037986,5.58969478183105e-05,0.00542996501882296
"ENSDARG00000102328",-5.75436740297122,-2.56258391641189,16.2127816947212,5.66108653781261e-05,0.00548270245143984
"ENSDARG00000022309",-0.449646983998646,6.36781961007108,16.1902216618989,5.72890741181616e-05,0.00553167424399369
"ENSDARG00000114099",1.67718702767815,-0.500619122483213,16.1674015332077,5.79834157727694e-05,0.00558190498326627
"ENSDARG00000060498",1.2492296385086,1.4933423713087,16.1352719759276,5.89753837653125e-05,0.00566040083043301
"ENSDARG00000043856",-0.425879580652287,7.11701925073275,16.0997840273873,6.00908886527985e-05,0.00575024960460526
"ENSDARG00000056874",1.1376777160885,3.26301556037041,16.032931951688,6.22502429362136e-05,0.00593915487442322
"ENSDARG00000092052",1.67815030220332,-0.483018346477355,16.0152310040784,6.28349475751147e-05,0.00597715108135149
"ENSDARG00000062460",0.462212228961568,4.91291825157969,15.9877463613668,6.37537978152054e-05,0.00604661389515396
"ENSDARG00000094297",1.24141833574065,0.522502605277787,15.9459061355992,6.51785899976418e-05,0.00616351050016048
"ENSDARG00000091792",-0.514663165763752,3.3638353584487,15.8622570674358,6.8123862250026e-05,0.00642307838867378
"ENSDARG00000056767",-0.407604593983052,4.62777150615854,15.8327593560814,6.91940985831506e-05,0.00650485401255149
"ENSDARG00000002986",0.562518069428394,5.21917403679688,15.7895896866532,7.079094591722e-05,0.00663551272885474
"ENSDARG00000020364",0.416856960213586,7.83356157378936,15.7597817853885,7.1915126811258e-05,0.00672123387810057
"ENSDARG00000016048",0.608725635243302,5.87414359488779,15.7390765253046,7.27065622058402e-05,0.00677544844369947
"ENSDARG00000100792",0.590023962914588,5.96989334204682,15.6835920306987,7.4870865620929e-05,0.006956914026696
"ENSDARG00000117133",-0.694130813236066,2.80506634997643,15.64514283077,7.64085754730269e-05,0.00707927660097926
"ENSDARG00000009702",0.73539368630123,1.75470321511747,15.5302434403736,8.11957629050846e-05,0.00750113132982218
"ENSDARG00000099448",0.671113896901224,5.48027674428839,15.4540946352641,8.45336007074376e-05,0.00778705068355841
"ENSDARG00000028507",-0.43037789348386,5.56989104718839,15.4291506282918,8.56567236066833e-05,0.00786790140017033
"ENSDARG00000105562",1.70831599761586,-1.37431815557246,15.3264167811494,9.04428922885142e-05,0.00828379370883686
"ENSDARG00000099819",0.506233984865281,4.57289798071912,15.2267076826539,9.53454209379567e-05,0.00870794347295749
"ENSDARG00000109648",1.12805935473971,2.60653914974445,15.1968843264604,9.68631051193004e-05,0.00882142204775402
"ENSDARG00000067741",0.565394803767412,5.44105829393671,15.1755278725275,9.79648325717266e-05,0.0088964833930647
"ENSDARG00000069498",0.54444408355246,3.50676715705942,15.1388943760292,9.98841162198578e-05,0.00904515568830503
"ENSDARG00000038683",2.57676634059561,0.402104103080302,15.1228025341129,0.000100739111129107,0.00909688362103035
"ENSDARG00000033953",-0.873332624687761,1.22513320339104,15.1071262578332,0.00010157910838679,0.00914697044257115
"ENSDARG00000059123",-0.417549529075207,5.28935148238524,15.0729696421479,0.000103433849752429,0.00928789613869363
"ENSDARG00000071475",-0.532038544599603,4.17781987574714,15.0619079876134,0.000104041786374349,0.00931638979274444
"ENSDARG00000046014",0.683172834544004,2.46083521320328,15.0451365500135,0.000104970393309813,0.00936965472713184
"ENSDARG00000029356",-0.53442931424829,3.24067609115122,15.040632545477,0.000105221190434771,0.00936965472713184
"ENSDARG00000117403",-1.20346770348959,-0.565678422949249,15.0234334434237,0.000106184451535307,0.00942923812428628
"ENSDARG00000102572",0.631014925578494,6.1861511988861,14.9234101281873,0.000111964952302498,0.00991508418773803
"ENSDARG00000104823",0.466171956626508,4.94512304990334,14.9065922147993,0.000112967536018848,0.00997630937233116
"ENSDARG00000013598",1.3096902356515,-0.28304844310211,14.886225132178,0.000114193806325325,0.010040975932523
"ENSDARG00000099186",0.427211604367242,6.3681766720414,14.8840387612327,0.000114326238118692,0.010040975932523
"ENSDARG00000026611",0.501349357488794,4.25634271745366,14.8551400381049,0.000116091272855988,0.0101681364315421
"ENSDARG00000068947",-2.25614957463055,-1.63133865901684,14.8446506483126,0.000116738691740413,0.0101969815834398
"ENSDARG00000060051",0.534540251642018,3.21692732360974,14.8300297044106,0.000117647183678889,0.0102484124108537
"ENSDARG00000069844",1.11992259406692,-0.246046840097827,14.8199412294776,0.000118278190834912,0.0102754578959208
"ENSDARG00000032327",0.373917365412328,6.25083791665668,14.8136292286351,0.000118674721059384,0.0102820419810829
"ENSDARG00000101181",-0.636312063075116,4.97020719671224,14.8072804825549,0.000119074909578836,0.0102889066748484
"ENSDARG00000083431",5.58476261846132,-2.61688072528361,14.7662849544501,0.000121691943617367,0.0104867705283385
"ENSDARG00000045672",4.92949239348193,-3.02006068444939,14.7430042681946,0.000123203811762902,0.0105885914039768
"ENSDARG00000069540",0.787950566780236,1.93606851148071,14.6834830638,0.000127155709726762,0.0108990122639326
"ENSDARG00000098700",1.8798182084892,-0.384442433424344,14.6294190680904,0.000130855789567651,0.0111862507897872
"ENSDARG00000068152",0.781627869047225,2.65951513879468,14.5994274514146,0.000132954932911906,0.0113354688413749
"ENSDARG00000099954",0.454243928634229,4.54986937197132,14.5845627956309,0.000134007857468064,0.0113949333868799
"ENSDARG00000013771",1.26358227857692,3.83557721017399,14.5772358050467,0.000134529943134281,0.0114090645160202
"ENSDARG00000020711",-0.6355502086451,5.12763412301968,14.5671352612759,0.000135253017762642,0.0114401213467467
"ENSDARG00000086685",0.67411981741381,5.40214814216226,14.5288204761163,0.000138031640193912,0.0116444218149901
"ENSDARG00000040921",1.30258844256634,0.136459129925925,14.460386041857,0.000143138370078026,0.0120435347233367
"ENSDARG00000030604",0.509641086930813,3.98954341915863,14.4455709154924,0.000144268721519219,0.0121068649364964
"ENSDARG00000092551",-1.91122254600248,-1.13373962292726,14.3975820274592,0.00014799221721721,0.0123869099408149
"ENSDARG00000039269",0.569506850898907,6.21278603965414,14.3700497093548,0.000150172002984976,0.0125366247387744
"ENSDARG00000076870",-0.57743781897879,3.78313229020034,14.3381198675149,0.000152740472960146,0.0127017836650708
"ENSDARG00000112575",0.806803538202902,1.92227543531247,14.335627219658,0.000152942836033232,0.0127017836650708
"ENSDARG00000075833",0.759788676609819,1.45956444103997,14.3090731232527,0.000155115433695562,0.0128489288319861
"ENSDARG00000074390",0.88748976238448,6.65658754876116,14.2874582723274,0.000156906840099673,0.0129638210646268
"ENSDARG00000103917",-0.50088824273639,6.1692867740202,14.2777866258384,0.000157715144479756,0.0129971063922559
"ENSDARG00000104177",0.426633673365356,5.09009068399403,14.2562542719503,0.000159529795963754,0.0131129401774617
"ENSDARG00000056330",1.15792924787366,0.153751554074838,14.2191379776624,0.00016270729614803,0.0133399176281775
"ENSDARG00000101795",0.928805519101897,0.670440475533427,14.1872027554694,0.000165492220699838,0.0135336329565681
"ENSDARG00000105590",-0.446705045374356,5.78236409517554,14.1563965384463,0.000168224176729155,0.0137220418152838
"ENSDARG00000094344",1.837042133563,-1.68816360331869,14.0279167853427,0.000180116576205562,0.0146548149325424
"ENSDARG00000116855",-4.86035241401514,-3.04406896363042,13.9584693456202,0.000186893769881974,0.0151677305850796
